epoch,aptitude,team_name,starter,pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
6,384,Team 308,5,Gyarados,Silvally,Greninja,Ponyta,Noivern,Bouffalant
6,384,Team 309,4,Wishiwashi,Silvally,Chingling,Ponyta,Noivern,Kangaskhan
6,382,Team 310,4,Magmortar,Silvally,Greninja,Ponyta,Noivern,Bouffalant
6,382,Team 311,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
6,380,Team 312,4,Wishiwashi,Silvally,Abra,Igglybuff,Noivern,Kangaskhan
6,377,Team 313,4,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
6,377,Team 314,1,Arcanine,Silvally,Abra,Torterra,Drapion,Kangaskhan
6,376,Team 315,4,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
6,367,Team 316,5,Arcanine,Silvally,Quilladin,Igglybuff,Aurorus,Kangaskhan
6,355,Team 317,4,Magmortar,Magby,Tyranitar,Torterra,Noivern,Bouffalant
6,345,Team 318,4,Magmortar,Silvally,Tyranitar,Torterra,Noivern,Larvesta
6,338,Team 319,1,Glalie,Silvally,Greninja,Ponyta,Noivern,Bouffalant
6,338,Team 320,1,Arcanine,Silvally,Chingling,Ponyta,Noivern,Bouffalant
6,309,Team 321,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Talonflame
6,309,Team 322,1,Arcanine,Silvally,Chingling,Ponyta,Noivern,Talonflame
6,299,Team 323,5,Gyarados,Silvally,Mudsdale,Torterra,Noivern,Sunkern
6,290,Team 324,1,Arcanine,Metagross,Abra,Ponyta,Milotic,Talonflame
6,272,Team 325,1,Carnivine,Silvally,Abra,Ponyta,Noivern,Bouffalant
6,253,Team 326,1,Wishiwashi,Silvally,Abra,Magby,Noivern,Bouffalant
6,253,Team 327,1,Wishiwashi,Silvally,Abra,Magby,Noivern,Bouffalant
6,236,Team 328,5,Gyarados,Silvally,Chingling,Ponyta,Noivern,Talonflame
6,233,Team 329,4,Wishiwashi,Silvally,Abra,Torterra,Noivern,Talonflame
6,222,Team 330,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Talonflame
6,205,Team 331,5,Arcanine,Silvally,Abra,Torterra,Noivern,Talonflame
6,205,Team 332,5,Arcanine,Silvally,Abra,Torterra,Noivern,Talonflame
6,205,Team 333,5,Arcanine,Silvally,Abra,Torterra,Noivern,Talonflame
6,187,Team 334,1,Arcanine,Watchog,Abra,Torterra,Noivern,Kangaskhan
6,186,Team 335,5,Wishiwashi,Silvally,Noctowl,Torterra,Noivern,Talonflame
6,184,Team 336,1,Durant,Silvally,Greninja,Ponyta,Noivern,Talonflame
6,178,Team 337,1,Durant,Silvally,Chingling,Camerupt,Noivern,Talonflame
6,169,Team 338,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Talonflame
6,168,Team 339,1,Wishiwashi,Metagross,Abra,Ponyta,Noivern,Talonflame
6,158,Team 340,1,Magmortar,Silvally,Chingling,Ponyta,Noivern,Talonflame
6,140,Team 341,4,Wishiwashi,Araquanid,Tyranitar,Magby,Noivern,Talonflame
6,138,Team 342,4,Magmortar,Watchog,Greninja,Ponyta,Noivern,Talonflame
6,131,Team 343,5,Arcanine,Watchog,Tyranitar,Ponyta,Noivern,Larvesta
6,119,Team 344,5,Deino,Silvally,Abra,Ponyta,Aurorus,Kangaskhan
6,113,Team 345,1,Petilil,Metagross,Abra,Ponyta,Rufflet,Kangaskhan
6,65,Team 346,5,Arcanine,Watchog,Chingling,Ponyta,Noivern,Talonflame
6,42,Team 347,4,Wishiwashi,Watchog,Noctowl,Togetic,Noivern,Talonflame
6,33,Team 348,4,Magmortar,Rhyhorn,Noctowl,Togetic,Noivern,Talonflame
6,20,Team 349,4,Wishiwashi,Watchog,Abra,Torterra,Noivern,Nincada
7,399,Team 350,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
7,399,Team 351,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
7,399,Team 352,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
7,399,Team 353,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Bouffalant
7,398,Team 354,1,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
7,398,Team 355,1,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
7,394,Team 356,1,Arcanine,Silvally,Greninja,Ponyta,Aurorus,Bouffalant
7,393,Team 357,5,Wishiwashi,Silvally,Tyranitar,Igglybuff,Noivern,Kangaskhan
7,392,Team 358,4,Magmortar,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
7,389,Team 359,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
7,386,Team 360,5,Arcanine,Silvally,Greninja,Igglybuff,Noivern,Kangaskhan
7,385,Team 361,4,Wishiwashi,Silvally,Chingling,Ponyta,Noivern,Kangaskhan
7,384,Team 362,5,Arcanine,Silvally,Abra,Probopass,Noivern,Kangaskhan
7,382,Team 363,5,Oranguru,Silvally,Greninja,Torterra,Noivern,Kangaskhan
7,381,Team 364,1,Carnivine,Silvally,Abra,Torterra,Noivern,Kangaskhan
7,380,Team 365,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
7,380,Team 366,1,Arcanine,Silvally,Chingling,Ponyta,Drapion,Kangaskhan
7,380,Team 367,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
7,380,Team 368,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
7,380,Team 369,5,Gyarados,Silvally,Greninja,Igglybuff,Noivern,Bouffalant
7,380,Team 370,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
7,379,Team 371,1,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
7,379,Team 372,1,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
7,376,Team 373,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
7,376,Team 374,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
7,375,Team 375,1,Arcanine,Silvally,Abra,Torterra,Drapion,Kangaskhan
7,367,Team 376,5,Gyarados,Silvally,Tyranitar,Torterra,Toxapex,Larvesta
7,366,Team 377,2,Gyarados,Silvally,Abra,Torterra,Noivern,Bouffalant
7,364,Team 378,1,Arcanine,Silvally,Abra,Torterra,Noivern,Bouffalant
7,360,Team 379,5,Gyarados,Silvally,Abra,Skitty,Noivern,Bouffalant
7,359,Team 380,5,Magmortar,Silvally,Tyranitar,Torterra,Noivern,Sunkern
7,343,Team 381,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Bouffalant
7,343,Team 382,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Bouffalant
7,338,Team 383,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Bouffalant
7,336,Team 384,1,Arcanine,Silvally,Chingling,Ponyta,Noivern,Bouffalant
7,336,Team 385,1,Arcanine,Silvally,Chingling,Ponyta,Noivern,Bouffalant
7,331,Team 386,5,Gyarados,Silvally,Greninja,Igglybuff,Noivern,Kangaskhan
7,326,Team 387,5,Chatot,Metagross,Abra,Torterra,Noivern,Talonflame
7,318,Team 388,5,Arcanine,Honchkrow,Greninja,Torterra,Noivern,Kangaskhan
7,246,Team 389,1,Wishiwashi,Silvally,Abra,Magby,Noivern,Bouffalant
7,243,Team 390,4,Arcanine,Silvally,Tyranitar,Igglybuff,Noivern,Kangaskhan
7,243,Team 391,5,Wishiwashi,Silvally,Noctowl,Torterra,Noivern,Bouffalant
7,240,Team 392,5,Carnivine,Silvally,Abra,Ponyta,Noivern,Golbat
7,222,Team 393,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Talonflame
7,218,Team 394,4,Magmortar,Magby,Tyranitar,Torterra,Noivern,Bouffalant
7,217,Team 395,5,Arcanine,Silvally,Abra,Torterra,Noivern,Talonflame
7,207,Team 396,5,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Talonflame
7,201,Team 397,1,Arcanine,Watchog,Greninja,Torterra,Noivern,Kangaskhan
7,190,Team 398,1,Durant,Silvally,Greninja,Ponyta,Noivern,Talonflame
7,138,Team 399,4,Wishiwashi,Watchog,Abra,Torterra,Noivern,Kangaskhan
8,399,Team 400,4,Magmortar,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
8,397,Team 401,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
8,397,Team 402,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
8,392,Team 403,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
8,391,Team 404,1,Arcanine,Silvally,Greninja,Dhelmise,Noivern,Kangaskhan
8,391,Team 405,5,Wishiwashi,Silvally,Tyranitar,Igglybuff,Noivern,Kangaskhan
8,391,Team 406,5,Wishiwashi,Silvally,Tyranitar,Igglybuff,Noivern,Kangaskhan
8,391,Team 407,5,Gyarados,Silvally,Greninja,Torterra,Noivern,Kangaskhan
8,391,Team 408,1,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
8,390,Team 409,5,Arcanine,Silvally,Greninja,Igglybuff,Noivern,Kangaskhan
8,390,Team 410,5,Arcanine,Silvally,Greninja,Igglybuff,Noivern,Kangaskhan
8,390,Team 411,5,Arcanine,Silvally,Greninja,Igglybuff,Noivern,Kangaskhan
8,390,Team 412,5,Gyarados,Silvally,Greninja,Skitty,Noivern,Bouffalant
8,387,Team 413,1,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
8,387,Team 414,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
8,387,Team 415,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
8,387,Team 416,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
8,387,Team 417,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
8,387,Team 418,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
8,387,Team 419,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
8,387,Team 420,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
8,387,Team 421,5,Gyarados,Silvally,Abra,Igglybuff,Noivern,Kangaskhan
8,387,Team 422,1,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
8,387,Team 423,1,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
8,384,Team 424,5,Arcanine,Silvally,Buizel,Torterra,Noivern,Kangaskhan
8,383,Team 425,5,Magmortar,Silvally,Abra,Skitty,Noivern,Kangaskhan
8,380,Team 426,5,Arcanine,Silvally,Abra,Torterra,Ledian,Kangaskhan
8,379,Team 427,1,Arcanine,Silvally,Abra,Torterra,Drapion,Kangaskhan
8,379,Team 428,5,Arcanine,Silvally,Abra,Igglybuff,Noivern,Kangaskhan
8,379,Team 429,5,Arcanine,Silvally,Abra,Torterra,Drapion,Kangaskhan
8,368,Team 430,5,Arcanine,Silvally,Abra,Torterra,Noivern,Bouffalant
8,368,Team 431,1,Arcanine,Silvally,Krabby,Torterra,Noivern,Talonflame
8,368,Team 432,1,Arcanine,Silvally,Abra,Torterra,Noivern,Bouffalant
8,368,Team 433,1,Arcanine,Silvally,Abra,Torterra,Noivern,Bouffalant
8,361,Team 434,5,Gyarados,Silvally,Abra,Skitty,Noivern,Bouffalant
8,345,Team 435,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Bouffalant
8,331,Team 436,5,Gyarados,Silvally,Greninja,Igglybuff,Drapion,Kangaskhan
8,320,Team 437,5,Gyarados,Fearow,Abra,Torterra,Wynaut,Kangaskhan
8,314,Team 438,5,Arcanine,Honchkrow,Greninja,Torterra,Noivern,Kangaskhan
8,228,Team 439,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Talonflame
8,223,Team 440,1,Magmortar,Silvally,Tyranitar,Torterra,Drapion,Sunkern
8,190,Team 441,5,Arcanine,Combusken,Abra,Torterra,Noivern,Bouffalant
8,177,Team 442,1,Arcanine,Poliwhirl,Greninja,Torterra,Noivern,Kangaskhan
8,169,Team 443,1,Arcanine,Simipour,Abra,Torterra,Noivern,Kangaskhan
8,154,Team 444,4,Wishiwashi,Shuckle,Greninja,Torterra,Noivern,Kangaskhan
8,144,Team 445,1,Gyarados,Pichu,Abra,Igglybuff,Drapion,Kangaskhan
8,119,Team 446,4,Wishiwashi,Bastiodon,Abra,Ponyta,Noivern,Kangaskhan
8,116,Team 447,5,Wishiwashi,Silvally,Greninja,Ponyta,Drapion,Bouffalant
8,64,Team 448,5,Munna,Silvally,Abra,Torterra,Drapion,Bouffalant
8,45,Team 449,1,Spritzee,Silvally,Abra,Torterra,Ferroseed,Bouffalant
9,398,Team 450,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
9,397,Team 451,1,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
9,397,Team 452,5,Arcanine,Silvally,Greninja,Torterra,Ledian,Kangaskhan
9,396,Team 453,1,Gyarados,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
9,393,Team 454,1,Arcanine,Silvally,Snorlax,Torterra,Noivern,Kangaskhan
9,392,Team 455,1,Arcanine,Silvally,Tyranitar,Torterra,Noivern,Kangaskhan
9,386,Team 456,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
9,386,Team 457,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
9,386,Team 458,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
9,386,Team 459,5,Gyarados,Silvally,Abra,Torterra,Wynaut,Kangaskhan
9,385,Team 460,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
9,382,Team 461,5,Gyarados,Silvally,Greninja,Torterra,Noivern,Kangaskhan
9,382,Team 462,1,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
9,381,Team 463,5,Gyarados,Silvally,Abra,Ponyta,Noivern,Kangaskhan
9,378,Team 464,5,Magmortar,Silvally,Abra,Torterra,Drapion,Kangaskhan
9,378,Team 465,5,Wishiwashi,Silvally,Jigglypuff,Torterra,Noivern,Kangaskhan
9,376,Team 466,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
9,376,Team 467,5,Salazzle,Silvally,Smeargle,Torterra,Noivern,Kangaskhan
9,375,Team 468,1,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
9,375,Team 469,1,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
9,375,Team 470,1,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
9,375,Team 471,1,Wishiwashi,Silvally,Abra,Igglybuff,Noivern,Kangaskhan
9,375,Team 472,1,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
9,373,Team 473,5,Wishiwashi,Silvally,Greninja,Igglybuff,Noivern,Kangaskhan
9,373,Team 474,5,Arcanine,Silvally,Abra,Skitty,Noivern,Kangaskhan
9,373,Team 475,5,Arcanine,Silvally,Abra,Igglybuff,Noivern,Kangaskhan
9,370,Team 476,1,Arcanine,Silvally,Abra,Torterra,Drapion,Kangaskhan
9,370,Team 477,1,Arcanine,Silvally,Abra,Torterra,Drapion,Kangaskhan
9,368,Team 478,5,Magmortar,Silvally,Kabuto,Skitty,Noivern,Kangaskhan
9,366,Team 479,5,Arcanine,Silvally,Abra,Torterra,Ferroseed,Bouffalant
9,361,Team 480,1,Arcanine,Silvally,Abra,Torterra,Noivern,Bouffalant
9,361,Team 481,1,Arcanine,Silvally,Abra,Torterra,Noivern,Bouffalant
9,361,Team 482,1,Arcanine,Silvally,Abra,Torterra,Noivern,Bouffalant
9,361,Team 483,3,Arcanine,Silvally,Abra,Torterra,Noivern,Espeon
9,348,Team 484,5,Gyarados,Silvally,Greninja,Igglybuff,Drapion,Kangaskhan
9,346,Team 485,1,Gyarados,Silvally,Greninja,Remoraid,Drapion,Kangaskhan
9,334,Team 486,5,Gyarados,Fearow,Abra,Torterra,Drapion,Kangaskhan
9,332,Team 487,5,Gyarados,Silvally,Greninja,Skitty,Noivern,Kangaskhan
9,332,Team 488,5,Gyarados,Silvally,Greninja,Skitty,Noivern,Kangaskhan
9,329,Team 489,1,Gyarados,Pichu,Abra,Dhelmise,Noivern,Kangaskhan
9,328,Team 490,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Bouffalant
9,319,Team 491,5,Gyarados,Fearow,Abra,Torterra,Wynaut,Kangaskhan
9,303,Team 492,1,Arcanine,Pichu,Abra,Igglybuff,Drapion,Kangaskhan
9,260,Team 493,1,Gyarados,Pichu,Abra,Igglybuff,Noivern,Kangaskhan
9,250,Team 494,1,Wishiwashi,Silvally,Abra,Ponyta,Noivern,Bouffalant
9,228,Team 495,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Talonflame
9,226,Team 496,2,Arcanine,Silvally,Greninja,Torterra,Noivern,Talonflame
9,178,Team 497,5,Arcanine,Silvally,Greninja,Torterra,Ledian,Nuzleaf
9,162,Team 498,1,Gyarados,Pichu,Abra,Igglybuff,Drapion,Kangaskhan
9,50,Team 499,5,Spritzee,Silvally,Abra,Amaura,Ferroseed,Bouffalant
10,400,Team 500,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
10,400,Team 501,1,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
10,400,Team 502,5,Arcanine,Silvally,Greninja,Torterra,Ferroseed,Kangaskhan
10,395,Team 503,5,Serperior,Silvally,Greninja,Torterra,Noivern,Kangaskhan
10,395,Team 504,1,Arcanine,Silvally,Tyranitar,Torterra,Noivern,Kangaskhan
10,392,Team 505,5,Gyarados,Silvally,Abra,Torterra,Drapion,Kangaskhan
10,389,Team 506,1,Arcanine,Silvally,Greninja,Goomy,Noivern,Kangaskhan
10,388,Team 507,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
10,388,Team 508,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
10,388,Team 509,5,Gyarados,Silvally,Abra,Ponyta,Noivern,Kangaskhan
10,387,Team 510,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
10,387,Team 511,1,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
10,385,Team 512,5,Arcanine,Silvally,Abra,Ponyta,Drapion,Kangaskhan
10,385,Team 513,5,Arcanine,Silvally,Abra,Ponyta,Drapion,Kangaskhan
10,383,Team 514,5,Arcanine,Silvally,Abra,Torterra,Ledian,Kangaskhan
10,383,Team 515,5,Arcanine,Silvally,Abra,Torterra,Ledian,Kangaskhan
10,383,Team 516,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
10,382,Team 517,1,Wishiwashi,Silvally,Abra,Ponyta,Noivern,Kangaskhan
10,382,Team 518,1,Wishiwashi,Silvally,Abra,Ponyta,Noivern,Kangaskhan
10,382,Team 519,1,Wishiwashi,Silvally,Abra,Igglybuff,Noivern,Kangaskhan
10,381,Team 520,1,Arcanine,Silvally,Abra,Torterra,Drapion,Kangaskhan
10,378,Team 521,5,Wishiwashi,Silvally,Jigglypuff,Torterra,Noivern,Kangaskhan
10,376,Team 522,1,Arcanine,Silvally,Greninja,Igglybuff,Noivern,Nuzleaf
10,375,Team 523,5,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Kangaskhan
10,375,Team 524,5,Salazzle,Silvally,Smeargle,Torterra,Noivern,Kangaskhan
10,374,Team 525,5,Arcanine,Silvally,Swellow,Torterra,Ledian,Kangaskhan
10,372,Team 526,5,Gyarados,Silvally,Abra,Torterra,Ferroseed,Bouffalant
10,370,Team 527,3,Arcanine,Silvally,Abra,Torterra,Noivern,Espeon
10,370,Team 528,3,Arcanine,Silvally,Abra,Torterra,Noivern,Espeon
10,370,Team 529,3,Arcanine,Silvally,Abra,Torterra,Noivern,Espeon
10,359,Team 530,1,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Bouffalant
10,349,Team 531,1,Gyarados,Silvally,Machamp,Skitty,Noivern,Kangaskhan
10,346,Team 532,5,Arcanine,Silvally,Abra,Ponyta,Noivern,Bouffalant
10,339,Team 533,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Bouffalant
10,338,Team 534,5,Gyarados,Fearow,Abra,Torterra,Drapion,Kangaskhan
10,334,Team 535,5,Gyarados,Silvally,Greninja,Igglybuff,Drapion,Kangaskhan
10,332,Team 536,5,Gyarados,Silvally,Greninja,Skitty,Noivern,Kangaskhan
10,316,Team 537,5,Arcanine,Silvally,Kabuto,Skitty,Noivern,Bouffalant
10,311,Team 538,5,Gyarados,Fearow,Abra,Torterra,Wynaut,Kangaskhan
10,286,Team 539,5,Gyarados,Pichu,Abra,Torterra,Tyrunt,Kangaskhan
10,276,Team 540,1,Arcanine,Pichu,Abra,Dhelmise,Noivern,Kangaskhan
10,276,Team 541,1,Arcanine,Pichu,Abra,Dhelmise,Noivern,Kangaskhan
10,262,Team 542,1,Magmortar,Silvally,Greninja,Remoraid,Drapion,Kangaskhan
10,249,Team 543,5,Magmortar,Silvally,Kabuto,Remoraid,Drapion,Kangaskhan
10,229,Team 544,5,Wishiwashi,Silvally,Abra,Ponyta,Noivern,Bouffalant
10,197,Team 545,1,Arcanine,Nidorino,Tyranitar,Torterra,Noivern,Kangaskhan
10,168,Team 546,5,Arcanine,Silvally,Greninja,Torterra,Ledian,Nuzleaf
10,144,Team 547,5,Magmortar,Silvally,Kabuto,Torterra,Noivern,Meowstic-M
10,142,Team 548,5,Arcanine,Silvally,Abra,Igglybuff,Ledian,Nuzleaf
10,15,Team 549,1,Wishiwashi,Charjabug,Abra,Igglybuff,Noivern,Bouffalant
11,398,Team 550,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
11,398,Team 551,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Bouffalant
11,395,Team 552,5,Arcanine,Silvally,Greninja,Torterra,Noivern,Espeon
11,394,Team 553,1,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
11,392,Team 554,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
11,391,Team 555,5,Gyarados,Silvally,Abra,Torterra,Drapion,Kangaskhan
11,391,Team 556,1,Gyarados,Silvally,Abra,Torterra,Wynaut,Kangaskhan
11,390,Team 557,5,Roselia,Silvally,Abra,Torterra,Noivern,Kangaskhan
11,390,Team 558,5,Gyarados,Silvally,Abra,Ponyta,Drapion,Kangaskhan
11,388,Team 559,1,Gyarados,Silvally,Greninja,Torterra,Noivern,Kangaskhan
11,388,Team 560,1,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
11,387,Team 561,1,Wishiwashi,Silvally,Abra,Ponyta,Noivern,Kangaskhan
11,387,Team 562,1,Wishiwashi,Silvally,Abra,Ponyta,Noivern,Kangaskhan
11,387,Team 563,1,Wishiwashi,Silvally,Abra,Ponyta,Noivern,Kangaskhan
11,385,Team 564,5,Arcanine,Silvally,Abra,Ponyta,Drapion,Kangaskhan
11,385,Team 565,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
11,385,Team 566,5,Gyarados,Silvally,Abra,Ponyta,Noivern,Kangaskhan
11,385,Team 567,5,Wishiwashi,Silvally,Abra,Torterra,Noivern,Kangaskhan
11,385,Team 568,1,Arcanine,Silvally,Abra,Ponyta,Drapion,Kangaskhan
11,380,Team 569,1,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
11,379,Team 570,5,Serperior,Silvally,Abra,Torterra,Drapion,Kangaskhan
11,375,Team 571,1,Wishiwashi,Silvally,Greninja,Remoraid,Noivern,Kangaskhan
11,375,Team 572,5,Salazzle,Silvally,Smeargle,Torterra,Noivern,Kangaskhan
11,373,Team 573,1,Arcanine,Silvally,Greninja,Torterra,Noivern,Fraxure
11,370,Team 574,1,Gyarados,Silvally,Abra,Ponyta,Noivern,Bouffalant
11,368,Team 575,5,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Bouffalant
11,363,Team 576,3,Arcanine,Silvally,Popplio,Torterra,Noivern,Espeon
11,358,Team 577,5,Gyarados,Silvally,Abra,Torterra,Noivern,Bouffalant
11,358,Team 578,3,Arcanine,Silvally,Abra,Torterra,Floatzel,Espeon
11,357,Team 579,5,Gyarados,Pichu,Abra,Dhelmise,Drapion,Kangaskhan
11,357,Team 580,4,Salazzle,Silvally,Smeargle,Torterra,Noivern,Kangaskhan
11,341,Team 581,5,Gyarados,Silvally,Greninja,Igglybuff,Drapion,Kangaskhan
11,328,Team 582,1,Wishiwashi,Silvally,Greninja,Ponyta,Drapion,Kangaskhan
11,327,Team 583,5,Wishiwashi,Silvally,Abra,Torterra,Ledian,Kangaskhan
11,305,Team 584,5,Arcanine,Pichu,Abra,Dhelmise,Noivern,Kangaskhan
11,290,Team 585,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Espeon
11,289,Team 586,3,Arcanine,Silvally,Abra,Ponyta,Noivern,Bouffalant
11,274,Team 587,1,Arcanine,Pichu,Abra,Dhelmise,Noivern,Kangaskhan
11,274,Team 588,1,Arcanine,Pichu,Abra,Dhelmise,Noivern,Kangaskhan
11,274,Team 589,1,Arcanine,Pichu,Abra,Dhelmise,Noivern,Kangaskhan
11,274,Team 590,1,Arcanine,Pichu,Abra,Dhelmise,Noivern,Kangaskhan
11,249,Team 591,5,Wishiwashi,Silvally,Greninja,Torterra,Drapion,Kangaskhan
11,246,Team 592,5,Wishiwashi,Silvally,Abra,Ponyta,Noivern,Bouffalant
11,230,Team 593,3,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
11,228,Team 594,1,Arcanine,Pichu,Eelektrik,Torterra,Noivern,Espeon
11,181,Team 595,5,Arcanine,Silvally,Greninja,Goomy,Noivern,Nuzleaf
11,147,Team 596,1,Arcanine,Nidorino,Abra,Torterra,Noivern,Kangaskhan
11,142,Team 597,5,Wishiwashi,Pineco,Abra,Ponyta,Noivern,Kangaskhan
11,117,Team 598,5,Wishiwashi,Ralts,Greninja,Ponyta,Noivern,Kangaskhan
11,33,Team 599,1,Duskull,Fearow,Abra,Torterra,Wynaut,Kangaskhan
12,398,Team 600,5,Arcanine,Silvally,Abra,Lapras,Noivern,Kangaskhan
12,397,Team 601,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
12,397,Team 602,1,Arcanine,Silvally,Abra,Ponyta,Noivern,Kangaskhan
12,391,Team 603,1,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
12,391,Team 604,1,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
12,390,Team 605,3,Arcanine,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
12,389,Team 606,5,Arcanine,Silvally,Abra,Torterra,Noivern,Kangaskhan
12,388,Team 607,5,Wishiwashi,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
12,388,Team 608,1,Gyarados,Silvally,Abra,Ponyta,Wynaut,Kangaskhan
12,388,Team 609,1,Gyarados,Silvally,Greninja,Torterra,Noivern,Kangaskhan
12,387,Team 610,5,Roselia,Silvally,Greninja,Torterra,Noivern,Kangaskhan
12,385,Team 611,1,Arcanine,Silvally,Abra,Dhelmise,Noivern,Kangaskhan
12,384,Team 612,1,Gyarados,Silvally,Abra,Torterra,Noivern,Kangaskhan
12,383,Team 613,1,Wishiwashi,Silvally,Abra,Ponyta,Noivern,Kangaskhan
12,383,Team 614,5,Wishiwashi,Silvally,Abra,Ponyta,Noivern,Kangaskhan
12,382,Team 615,5,Wishiwashi,Silvally,Greninja,Torterra,Noivern,Kangaskhan
12,382,Team 616,5,Salazzle,Silvally,Smeargle,Torterra,Noivern,Kangaskhan
